"sample_a","sample_b","kinship"
"IRIS_313-11358","IRIS_313-9604",0.138818118775561
"IRIS_313-11371","IRIS_313-9604",-0.349229732742985
"IRIS_313-11374","IRIS_313-9604",-0.331366077329153
"IRIS_313-11408","IRIS_313-9604",0.180301609004566
"IRIS_313-11414","IRIS_313-9604",0.249296342511897
"IRIS_313-11433","IRIS_313-9604",1.14002319161618
"IRIS_313-11445","IRIS_313-9604",0.138303594431779
"IRIS_313-11447","IRIS_313-9604",0.140941569408063
"IRIS_313-11452","IRIS_313-9604",-0.170112059716103
"IRIS_313-11453","IRIS_313-9604",0.189277628022472
"IRIS_313-11454","IRIS_313-9604",-0.292954941633568
"IRIS_313-11455","IRIS_313-9604",-0.260711938592567
"IRIS_313-11458","IRIS_313-9604",-0.28282867522717
"IRIS_313-11462","IRIS_313-9604",-0.344143819837748
"IRIS_313-11476","IRIS_313-9604",-0.141394769834168
"IRIS_313-11477","IRIS_313-9604",-0.254425068402726
"IRIS_313-11479","IRIS_313-9604",-0.185433944767589
"IRIS_313-11489","IRIS_313-9604",-0.177234290270877
"IRIS_313-11491","IRIS_313-9604",0.198359737076163
"IRIS_313-11493","IRIS_313-9604",0.156181446902263
"IRIS_313-11494","IRIS_313-9604",-0.263112508639355
"IRIS_313-11596","IRIS_313-9604",0.651265605692789
"IRIS_313-11597","IRIS_313-9604",0.125593752420831
"IRIS_313-11599","IRIS_313-9604",0.1343800498504
"IRIS_313-11600","IRIS_313-9604",0.134308036022264
"IRIS_313-11602","IRIS_313-9604",-0.336115202293807
"IRIS_313-11604","IRIS_313-9604",-0.297407947167089
"IRIS_313-11616","IRIS_313-9604",-0.106452074288579
"IRIS_313-11618","IRIS_313-9604",-0.30050369314198
"IRIS_313-11620","IRIS_313-9604",-0.296100075580123
"IRIS_313-11621","IRIS_313-9604",0.204922545741746
"IRIS_313-11636","IRIS_313-9604",-0.343843179180331
"IRIS_313-11638","IRIS_313-9604",0.112492744043532
"IRIS_313-11639","IRIS_313-9604",0.544721877826334
"IRIS_313-11641","IRIS_313-9604",0.150398013777411
"IRIS_313-11646","IRIS_313-9604",0.17364468185229
"IRIS_313-11647","IRIS_313-9604",0.133062070094116
"IRIS_313-11648","IRIS_313-9604",0.158706399962375
"IRIS_313-11712","IRIS_313-9604",-0.333887639178632
"IRIS_313-11737","IRIS_313-9604",-0.285202179054749
"IRIS_313-11738","IRIS_313-9604",0.151531841268923
"IRIS_313-11742","IRIS_313-9604",-0.288850225418894
"IRIS_313-11828","IRIS_313-9604",0.169942065540299
"IRIS_313-11913","IRIS_313-9604",-0.234754891158555
"IRIS_313-11917","IRIS_313-9604",-0.33699410126895
"IRIS_313-11918","IRIS_313-9604",0.113634857238732
"IRIS_313-11919","IRIS_313-9604",0.139728760207272
"IRIS_313-11937","IRIS_313-9604",0.551013133583928
"IRIS_313-11963","IRIS_313-9604",-0.267111859699517
"IRIS_313-12052","IRIS_313-9604",0.110435958881754
"CX151","IRIS_313-9605",-0.267260299229829
"IRIS_313-8458","IRIS_313-9605",0.270715093645624
"IRIS_313-8621","IRIS_313-9605",0.473961944060904
"IRIS_313-8731","IRIS_313-9605",0.150581160929411
"IRIS_313-8754","IRIS_313-9605",0.18137257149859
"IRIS_313-8924","IRIS_313-9605",0.12085265102871
"IRIS_313-8982","IRIS_313-9605",0.301647410136339
"IRIS_313-9023","IRIS_313-9605",0.435450573463735
"IRIS_313-9351","IRIS_313-9605",0.118668674924558
"IRIS_313-9400","IRIS_313-9605",0.0816858554335796
"IRIS_313-9522","IRIS_313-9605",0.337239355136239
"IRIS_313-9604","IRIS_313-9605",0.637945396404084
"IRIS_313-9605","IRIS_313-9605",2.18434300208934
"IRIS_313-9611","IRIS_313-9605",0.110264231549544
"IRIS_313-10148","IRIS_313-9605",0.700813927195229
"IRIS_313-10150","IRIS_313-9605",-0.347799862749191
"IRIS_313-10531","IRIS_313-9605",-0.0486527768099285
"IRIS_313-10534","IRIS_313-9605",-0.305998745680881
"IRIS_313-10543","IRIS_313-9605",-0.334782006601405
"IRIS_313-10544","IRIS_313-9605",0.182193436246833
"IRIS_313-10608","IRIS_313-9605",-0.368948398485328
"IRIS_313-10666","IRIS_313-9605",0.264356929335153
"IRIS_313-10671","IRIS_313-9605",0.193454280119455
"IRIS_313-10675","IRIS_313-9605",0.233965835599479
"IRIS_313-10676","IRIS_313-9605",0.0830199995189144
"IRIS_313-10754","IRIS_313-9605",0.663130324270967
"IRIS_313-10833","IRIS_313-9605",0.219609083390148
"IRIS_313-10834","IRIS_313-9605",-0.299376731981071
"IRIS_313-10835","IRIS_313-9605",0.159080297244636
"IRIS_313-10836","IRIS_313-9605",0.181337510312502
"IRIS_313-10849","IRIS_313-9605",-0.334836920515277
"IRIS_313-10850","IRIS_313-9605",-0.140484518419155
"IRIS_313-10852","IRIS_313-9605",-0.372469091804171
"IRIS_313-10853","IRIS_313-9605",-0.304074682688653
"IRIS_313-10857","IRIS_313-9605",0.112492560731093
"IRIS_313-10859","IRIS_313-9605",0.097717730802415
"IRIS_313-10861","IRIS_313-9605",-0.303824084249308
"IRIS_313-10862","IRIS_313-9605",-0.310764383340401
"IRIS_313-10865","IRIS_313-9605",-0.288975039789368
"IRIS_313-10866","IRIS_313-9605",-0.294707800150455
"IRIS_313-10867","IRIS_313-9605",-0.295094668939859
"IRIS_313-10869","IRIS_313-9605",-0.332496385676638
"IRIS_313-10870","IRIS_313-9605",-0.293524662833025
"IRIS_313-10871","IRIS_313-9605",-0.339386680357827
"IRIS_313-10872","IRIS_313-9605",-0.197549525094367
"IRIS_313-10873","IRIS_313-9605",-0.283469127360872
"IRIS_313-10875","IRIS_313-9605",-0.360525802369115
"IRIS_313-10876","IRIS_313-9605",-0.317920733296547
"IRIS_313-10877","IRIS_313-9605",-0.314835267609676
"IRIS_313-10878","IRIS_313-9605",-0.315647625249234
"IRIS_313-10879","IRIS_313-9605",-0.0845633829033565
"IRIS_313-10883","IRIS_313-9605",-0.247628681268993
"IRIS_313-10888","IRIS_313-9605",-0.285218706146033
"IRIS_313-10893","IRIS_313-9605",-0.29639181813501
"IRIS_313-10894","IRIS_313-9605",-0.113640272259005
"IRIS_313-10895","IRIS_313-9605",-0.296007960238645
"IRIS_313-10897","IRIS_313-9605",0.208185088408836
"IRIS_313-11041","IRIS_313-9605",0.152997989257786
"IRIS_313-11152","IRIS_313-9605",1.01586129859285
"IRIS_313-11155","IRIS_313-9605",-0.229912210422288
"IRIS_313-11156","IRIS_313-9605",-0.244205557533594
"IRIS_313-11161","IRIS_313-9605",-0.273106018407257
"IRIS_313-11164","IRIS_313-9605",-0.35405122876853
"IRIS_313-11165","IRIS_313-9605",-0.144104444618513
"IRIS_313-11166","IRIS_313-9605",-0.307616741826101
"IRIS_313-11167","IRIS_313-9605",0.0812824006773267
"IRIS_313-11168","IRIS_313-9605",-0.372666988542058
"IRIS_313-11169","IRIS_313-9605",-0.338959793035718
"IRIS_313-11170","IRIS_313-9605",-0.368604418878622
"IRIS_313-11171","IRIS_313-9605",-0.335048727684852
"IRIS_313-11172","IRIS_313-9605",-0.3647641664604
"IRIS_313-11173","IRIS_313-9605",-0.354771654391553
"IRIS_313-11174","IRIS_313-9605",-0.383682554302781
"IRIS_313-11175","IRIS_313-9605",-0.333008492497012
"IRIS_313-11176","IRIS_313-9605",0.0136384719625223
"IRIS_313-11197","IRIS_313-9605",0.577695356431379
"IRIS_313-11198","IRIS_313-9605",-0.277486185406161
"IRIS_313-11200","IRIS_313-9605",0.350740177502108
"IRIS_313-11245","IRIS_313-9605",0.647949411513622
"IRIS_313-11247","IRIS_313-9605",0.677051038233936
"IRIS_313-11255","IRIS_313-9605",0.388572684332007
"IRIS_313-11257","IRIS_313-9605",0.10666021030668
"IRIS_313-11265","IRIS_313-9605",-0.325573231182948
"IRIS_313-11274","IRIS_313-9605",-0.219222128558875
"IRIS_313-11275","IRIS_313-9605",0.270378582894014
"IRIS_313-11276","IRIS_313-9605",0.199922135312394
"IRIS_313-11277","IRIS_313-9605",-0.251715890378597
"IRIS_313-11281","IRIS_313-9605",0.790741008174893
"IRIS_313-11283","IRIS_313-9605",0.388274712261343
"IRIS_313-11290","IRIS_313-9605",0.0718106530080807
"IRIS_313-11291","IRIS_313-9605",-0.313031595178639
"IRIS_313-11298","IRIS_313-9605",-0.355835641877465
"IRIS_313-11299","IRIS_313-9605",0.229314317188411
"IRIS_313-11302","IRIS_313-9605",0.0814090168426038
"IRIS_313-11303","IRIS_313-9605",0.246980467061878
"IRIS_313-11304","IRIS_313-9605",0.299179131115507
"IRIS_313-11306","IRIS_313-9605",0.270931820827247
"IRIS_313-11309","IRIS_313-9605",0.350993762353356
"IRIS_313-11348","IRIS_313-9605",-0.347409507234776
"IRIS_313-11355","IRIS_313-9605",0.459799707265098
"IRIS_313-11358","IRIS_313-9605",0.125704058390543
"IRIS_313-11371","IRIS_313-9605",-0.347693348303796
"IRIS_313-11374","IRIS_313-9605",-0.345765362635905
"IRIS_313-11408","IRIS_313-9605",0.150402158199336
"IRIS_313-11414","IRIS_313-9605",0.182742117953303
"IRIS_313-11433","IRIS_313-9605",0.79793050477581
"IRIS_313-11445","IRIS_313-9605",0.106918937707491
"IRIS_313-11447","IRIS_313-9605",0.267061257754005
"IRIS_313-11452","IRIS_313-9605",-0.267240950805927
"IRIS_313-11453","IRIS_313-9605",0.117640626944381
"IRIS_313-11454","IRIS_313-9605",-0.317420235913267
"IRIS_313-11455","IRIS_313-9605",-0.356125351131099
"IRIS_313-11458","IRIS_313-9605",-0.340873153790658
"IRIS_313-11462","IRIS_313-9605",-0.316880697439514
"IRIS_313-11476","IRIS_313-9605",-0.199359663851751
"IRIS_313-11477","IRIS_313-9605",-0.349207149064717
"IRIS_313-11479","IRIS_313-9605",-0.218636114627412
"IRIS_313-11489","IRIS_313-9605",-0.198584055175393
"IRIS_313-11491","IRIS_313-9605",0.161643822204433
"IRIS_313-11493","IRIS_313-9605",0.282245567774934
"IRIS_313-11494","IRIS_313-9605",-0.293467965218006
"IRIS_313-11596","IRIS_313-9605",0.429602635850227
"IRIS_313-11597","IRIS_313-9605",0.0926050626078239
"IRIS_313-11599","IRIS_313-9605",0.146540198896506
"IRIS_313-11600","IRIS_313-9605",0.110865104158692
"IRIS_313-11602","IRIS_313-9605",-0.3256453595915
"IRIS_313-11604","IRIS_313-9605",-0.334866529932399
"IRIS_313-11616","IRIS_313-9605",-0.0386042453539044
"IRIS_313-11618","IRIS_313-9605",-0.313920548530589
"IRIS_313-11620","IRIS_313-9605",-0.303362788484423
"IRIS_313-11621","IRIS_313-9605",0.237518617327677
"IRIS_313-11636","IRIS_313-9605",-0.347096438951013
"IRIS_313-11638","IRIS_313-9605",0.0972737947177353
"IRIS_313-11639","IRIS_313-9605",0.563232644956645
"IRIS_313-11641","IRIS_313-9605",0.140178717671194
"IRIS_313-11646","IRIS_313-9605",0.20862722965623
"IRIS_313-11647","IRIS_313-9605",0.14032781347751
"IRIS_313-11648","IRIS_313-9605",0.166387821773072
"IRIS_313-11712","IRIS_313-9605",-0.324813055399967
"IRIS_313-11737","IRIS_313-9605",-0.295704323656646
"IRIS_313-11738","IRIS_313-9605",0.0995055516352303
"IRIS_313-11742","IRIS_313-9605",-0.354321718567389
"IRIS_313-11828","IRIS_313-9605",0.181055195876504
"IRIS_313-11913","IRIS_313-9605",-0.265128497830713
"IRIS_313-11917","IRIS_313-9605",-0.334316249261508
"IRIS_313-11918","IRIS_313-9605",0.144611733627241
"IRIS_313-11919","IRIS_313-9605",0.137672459749277
"IRIS_313-11937","IRIS_313-9605",0.536462735768551
"IRIS_313-11963","IRIS_313-9605",-0.321880939139889
"IRIS_313-12052","IRIS_313-9605",0.121275060708978
"CX151","IRIS_313-9611",-0.298815337896199
"IRIS_313-8458","IRIS_313-9611",0.123596070610911
"IRIS_313-8621","IRIS_313-9611",0.187698363844275
"IRIS_313-8731","IRIS_313-9611",0.700799210642714
"IRIS_313-8754","IRIS_313-9611",0.452165663387712
"IRIS_313-8924","IRIS_313-9611",0.712948916964866
"IRIS_313-8982","IRIS_313-9611",0.0752654578142716
"IRIS_313-9023","IRIS_313-9611",0.166190272420136
"IRIS_313-9351","IRIS_313-9611",0.27146448516286
"IRIS_313-9400","IRIS_313-9611",0.0309686458990936
"IRIS_313-9522","IRIS_313-9611",0.0448786118852965
"IRIS_313-9604","IRIS_313-9611",0.173362226537871
"IRIS_313-9605","IRIS_313-9611",0.110264231549544
"IRIS_313-9611","IRIS_313-9611",1.90320505741592
"IRIS_313-10148","IRIS_313-9611",0.158624878709651
"IRIS_313-10150","IRIS_313-9611",-0.302554334871772
"IRIS_313-10531","IRIS_313-9611",0.0178219653996311
"IRIS_313-10534","IRIS_313-9611",-0.298857067935487
"IRIS_313-10543","IRIS_313-9611",-0.323560536305088
"IRIS_313-10544","IRIS_313-9611",0.405263762770428
"IRIS_313-10608","IRIS_313-9611",-0.330340689197268
"IRIS_313-10666","IRIS_313-9611",0.217319940124598
"IRIS_313-10671","IRIS_313-9611",0.0576696160209345
"IRIS_313-10675","IRIS_313-9611",0.102003974904441
"IRIS_313-10676","IRIS_313-9611",0.000123756549389704
"IRIS_313-10754","IRIS_313-9611",0.116154361712071
"IRIS_313-10833","IRIS_313-9611",0.342083203574889
"IRIS_313-10834","IRIS_313-9611",-0.314111084846413
"IRIS_313-10835","IRIS_313-9611",0.360058303907663
"IRIS_313-10836","IRIS_313-9611",0.379068941498738
"IRIS_313-10849","IRIS_313-9611",-0.32470843811001
"IRIS_313-10850","IRIS_313-9611",0.0519490580030737
"IRIS_313-10852","IRIS_313-9611",-0.331369640891102
"IRIS_313-10853","IRIS_313-9611",-0.323885836541244
"IRIS_313-10857","IRIS_313-9611",0.0067021757501395
"IRIS_313-10859","IRIS_313-9611",0.0206084364187307
"IRIS_313-10861","IRIS_313-9611",-0.288199150532046
"IRIS_313-10862","IRIS_313-9611",-0.324734588917087
"IRIS_313-10865","IRIS_313-9611",-0.321419015432547
"IRIS_313-10866","IRIS_313-9611",-0.326981500610253
"IRIS_313-10867","IRIS_313-9611",-0.304287711529505
"IRIS_313-10869","IRIS_313-9611",-0.320298483797935
"IRIS_313-10870","IRIS_313-9611",-0.320895021479527
"IRIS_313-10871","IRIS_313-9611",-0.293580178052135
"IRIS_313-10872","IRIS_313-9611",-0.217825885312124
"IRIS_313-10873","IRIS_313-9611",-0.291473887264731
"IRIS_313-10875","IRIS_313-9611",-0.30974507014255
"IRIS_313-10876","IRIS_313-9611",-0.303650230366376
"IRIS_313-10877","IRIS_313-9611",-0.30836423693465
"IRIS_313-10878","IRIS_313-9611",-0.307747823213145
"IRIS_313-10879","IRIS_313-9611",-0.115315561279975
"IRIS_313-10883","IRIS_313-9611",-0.256377324564402
"IRIS_313-10888","IRIS_313-9611",-0.301205154272433
"IRIS_313-10893","IRIS_313-9611",-0.326118854713476
"IRIS_313-10894","IRIS_313-9611",-0.162436842996703
"IRIS_313-10895","IRIS_313-9611",-0.307418026347137
"IRIS_313-10897","IRIS_313-9611",0.108834030626572
"IRIS_313-11041","IRIS_313-9611",0.345523783587649
"IRIS_313-11152","IRIS_313-9611",0.100873745291277
"IRIS_313-11155","IRIS_313-9611",-0.250224183875317
"IRIS_313-11156","IRIS_313-9611",-0.283968985196408
"IRIS_313-11161","IRIS_313-9611",-0.308754732789097
"IRIS_313-11164","IRIS_313-9611",-0.337716043566474
"IRIS_313-11165","IRIS_313-9611",-0.0295070884091774
"IRIS_313-11166","IRIS_313-9611",-0.288524448636087
"IRIS_313-11167","IRIS_313-9611",0.613260757776099
"IRIS_313-11168","IRIS_313-9611",-0.352135682889889
"IRIS_313-11169","IRIS_313-9611",-0.34511191555104
"IRIS_313-11170","IRIS_313-9611",-0.365925636194329
"IRIS_313-11171","IRIS_313-9611",-0.312646145585118
"IRIS_313-11172","IRIS_313-9611",-0.310273175776956
"IRIS_313-11173","IRIS_313-9611",-0.293325997894318
"IRIS_313-11174","IRIS_313-9611",-0.340533320040557
"IRIS_313-11175","IRIS_313-9611",-0.332410039711128
"IRIS_313-11176","IRIS_313-9611",-0.00602101291052661
"IRIS_313-11197","IRIS_313-9611",0.132352431519905
"IRIS_313-11198","IRIS_313-9611",-0.295472882455726
"IRIS_313-11200","IRIS_313-9611",0.115503961139858
"IRIS_313-11245","IRIS_313-9611",0.0752899519671861
"IRIS_313-11247","IRIS_313-9611",0.201993338247263
"IRIS_313-11255","IRIS_313-9611",0.134191443004048
"IRIS_313-11257","IRIS_313-9611",0.116091864641648
"IRIS_313-11265","IRIS_313-9611",-0.306279443400295
"IRIS_313-11274","IRIS_313-9611",-0.206881913991658
"IRIS_313-11275","IRIS_313-9611",0.0715552406102077
"IRIS_313-11276","IRIS_313-9611",0.0966735294769948
"IRIS_313-11277","IRIS_313-9611",-0.262696452398663
"IRIS_313-11281","IRIS_313-9611",0.204484203582202
"IRIS_313-11283","IRIS_313-9611",0.156273166685665
"IRIS_313-11290","IRIS_313-9611",-0.0605084157259345
"IRIS_313-11291","IRIS_313-9611",-0.294224879891319
"IRIS_313-11298","IRIS_313-9611",-0.308901400032755
"IRIS_313-11299","IRIS_313-9611",0.199748638936161
"IRIS_313-11302","IRIS_313-9611",0.032540335931717
"IRIS_313-11303","IRIS_313-9611",0.141249919526048
"IRIS_313-11304","IRIS_313-9611",0.16516626762084
"IRIS_313-11306","IRIS_313-9611",0.163048572152113
"IRIS_313-11309","IRIS_313-9611",0.167463846503516
"IRIS_313-11348","IRIS_313-9611",-0.278184556714234
"IRIS_313-11355","IRIS_313-9611",-0.0925189558574054
"IRIS_313-11358","IRIS_313-9611",0.282184030881545
"IRIS_313-11371","IRIS_313-9611",-0.299058896103633
"IRIS_313-11374","IRIS_313-9611",-0.33559485014751
"IRIS_313-11408","IRIS_313-9611",0.562854136183837
"IRIS_313-11414","IRIS_313-9611",0.237122043716304
"IRIS_313-11433","IRIS_313-9611",0.0863569562479638
"IRIS_313-11445","IRIS_313-9611",0.542602399548246
"IRIS_313-11447","IRIS_313-9611",0.206860902173995
"IRIS_313-11452","IRIS_313-9611",-0.0546733012245805
"IRIS_313-11453","IRIS_313-9611",0.455295295796719
"IRIS_313-11454","IRIS_313-9611",-0.322788569905064
"IRIS_313-11455","IRIS_313-9611",-0.312612016320925
"IRIS_313-11458","IRIS_313-9611",-0.307921966634411
"IRIS_313-11462","IRIS_313-9611",-0.331429189758849
"IRIS_313-11476","IRIS_313-9611",-0.0125550071029476
"IRIS_313-11477","IRIS_313-9611",-0.295027382538343
"IRIS_313-11479","IRIS_313-9611",-0.255047282815029
"IRIS_313-11489","IRIS_313-9611",-0.207093882012788
"IRIS_313-11491","IRIS_313-9611",0.530442457682904
"IRIS_313-11493","IRIS_313-9611",0.081221607683272
"IRIS_313-11494","IRIS_313-9611",-0.309163534812821
"IRIS_313-11596","IRIS_313-9611",-0.0749752716275173
"IRIS_313-11597","IRIS_313-9611",0.742441284375002
"IRIS_313-11599","IRIS_313-9611",0.399908367623239
"IRIS_313-11600","IRIS_313-9611",0.860949592859146
"IRIS_313-11602","IRIS_313-9611",-0.316863952889226
"IRIS_313-11604","IRIS_313-9611",-0.288416628818404
"IRIS_313-11616","IRIS_313-9611",0.0593432223797445
"IRIS_313-11618","IRIS_313-9611",-0.280895657570126
"IRIS_313-11620","IRIS_313-9611",-0.309009416583709
"IRIS_313-11621","IRIS_313-9611",0.116349684803397
"IRIS_313-11636","IRIS_313-9611",-0.297257685195672
"IRIS_313-11638","IRIS_313-9611",0.480216658224993
"IRIS_313-11639","IRIS_313-9611",0.165692085331496
"IRIS_313-11641","IRIS_313-9611",0.520738208492281
"IRIS_313-11646","IRIS_313-9611",0.352251987404805
"IRIS_313-11647","IRIS_313-9611",0.520115813323418
"IRIS_313-11648","IRIS_313-9611",0.360701351972351
"IRIS_313-11712","IRIS_313-9611",-0.306907524601518
"IRIS_313-11737","IRIS_313-9611",-0.268127183652069
"IRIS_313-11738","IRIS_313-9611",0.748104001699776
"IRIS_313-11742","IRIS_313-9611",-0.328062722670167
"IRIS_313-11828","IRIS_313-9611",0.511300191896469
"IRIS_313-11913","IRIS_313-9611",-0.300118296848776
"IRIS_313-11917","IRIS_313-9611",-0.333404795745219
"IRIS_313-11918","IRIS_313-9611",0.488321408716861
"IRIS_313-11919","IRIS_313-9611",0.842196596831441
"IRIS_313-11937","IRIS_313-9611",0.224781699032947
"IRIS_313-11963","IRIS_313-9611",-0.300972249956
"IRIS_313-12052","IRIS_313-9611",0.24164206904633
"CX151","IRIS_313-10148",-0.276271927332541
"IRIS_313-8458","IRIS_313-10148",0.161638362659786
"IRIS_313-8621","IRIS_313-10148",0.428318416874259
"IRIS_313-8731","IRIS_313-10148",0.0887588764968078
"IRIS_313-8754","IRIS_313-10148",0.232181311990855
"IRIS_313-8924","IRIS_313-10148",0.0943190284379346
"IRIS_313-8982","IRIS_313-10148",0.0440980655029525
"IRIS_313-9023","IRIS_313-10148",0.348516731852368
"IRIS_313-9351","IRIS_313-10148",0.366738119268991
"IRIS_313-9400","IRIS_313-10148",0.119029609204292
"IRIS_313-9522","IRIS_313-10148",0.544294536246139
"IRIS_313-9604","IRIS_313-10148",0.812617811507429
"IRIS_313-9605","IRIS_313-10148",0.700813927195229
"IRIS_313-9611","IRIS_313-10148",0.158624878709651
"IRIS_313-10148","IRIS_313-10148",2.26884636311985
"IRIS_313-10150","IRIS_313-10148",-0.397851659086793
"IRIS_313-10531","IRIS_313-10148",-0.0657076897664503
"IRIS_313-10534","IRIS_313-10148",-0.308288376175242
"IRIS_313-10543","IRIS_313-10148",-0.309396877123313
"IRIS_313-10544","IRIS_313-10148",0.16266537139237
"IRIS_313-10608","IRIS_313-10148",-0.360084846321611
"IRIS_313-10666","IRIS_313-10148",0.162016460133299
"IRIS_313-10671","IRIS_313-10148",0.0576776130788792
"IRIS_313-10675","IRIS_313-10148",0.0931109455303442
"IRIS_313-10676","IRIS_313-10148",-0.0954400243937664
"IRIS_313-10754","IRIS_313-10148",0.948355371263482
"IRIS_313-10833","IRIS_313-10148",0.251679894884351
"IRIS_313-10834","IRIS_313-10148",-0.274861766891364
"IRIS_313-10835","IRIS_313-10148",0.282230339847152
"IRIS_313-10836","IRIS_313-10148",0.301096258266767
"IRIS_313-10849","IRIS_313-10148",-0.353347037806998
"IRIS_313-10850","IRIS_313-10148",-0.148911674647424
"IRIS_313-10852","IRIS_313-10148",-0.358685713662967
"IRIS_313-10853","IRIS_313-10148",-0.289925312322924
"IRIS_313-10857","IRIS_313-10148",-0.059453029320437
"IRIS_313-10859","IRIS_313-10148",-0.0224567353928427
"IRIS_313-10861","IRIS_313-10148",-0.311148149005561
"IRIS_313-10862","IRIS_313-10148",-0.290374338796516
"IRIS_313-10865","IRIS_313-10148",-0.258262330078593
"IRIS_313-10866","IRIS_313-10148",-0.271131313526753
"IRIS_313-10867","IRIS_313-10148",-0.273759122678934
"IRIS_313-10869","IRIS_313-10148",-0.320089386536156
"IRIS_313-10870","IRIS_313-10148",-0.289702569123444
"IRIS_313-10871","IRIS_313-10148",-0.32865253852593
"IRIS_313-10872","IRIS_313-10148",-0.189715627059268
"IRIS_313-10873","IRIS_313-10148",-0.297175277106104
"IRIS_313-10875","IRIS_313-10148",-0.358725122408789
"IRIS_313-10876","IRIS_313-10148",-0.3112440670107
"IRIS_313-10877","IRIS_313-10148",-0.320207337080749
"IRIS_313-10878","IRIS_313-10148",-0.319417654932879
"IRIS_313-10879","IRIS_313-10148",-0.15873734071328
"IRIS_313-10883","IRIS_313-10148",-0.22175024064516
"IRIS_313-10888","IRIS_313-10148",-0.274187148048675
"IRIS_313-10893","IRIS_313-10148",-0.284788956873739
"IRIS_313-10894","IRIS_313-10148",-0.194373957771792
"IRIS_313-10895","IRIS_313-10148",-0.28788420097374
"IRIS_313-10897","IRIS_313-10148",0.127886048383639
"IRIS_313-11041","IRIS_313-10148",0.25584094854332
"IRIS_313-11152","IRIS_313-10148",0.811744425757951
"IRIS_313-11155","IRIS_313-10148",-0.241322459360219
"IRIS_313-11156","IRIS_313-10148",-0.241961523929561
"IRIS_313-11161","IRIS_313-10148",-0.254956895855228
"IRIS_313-11164","IRIS_313-10148",-0.37574466973227
"IRIS_313-11165","IRIS_313-10148",-0.170993298904707
"IRIS_313-11166","IRIS_313-10148",-0.31158356149316
"IRIS_313-11167","IRIS_313-10148",0.109219715996822
"IRIS_313-11168","IRIS_313-10148",-0.365987157998634
"IRIS_313-11169","IRIS_313-10148",-0.342225068110093
"IRIS_313-11170","IRIS_313-10148",-0.358790003186723
"IRIS_313-11171","IRIS_313-10148",-0.327177034098512
"IRIS_313-11172","IRIS_313-10148",-0.347566534563795
"IRIS_313-11173","IRIS_313-10148",-0.378285179135286
"IRIS_313-11174","IRIS_313-10148",-0.387652308929533
"IRIS_313-11175","IRIS_313-10148",-0.376952382980069
"IRIS_313-11176","IRIS_313-10148",-0.0497026620911775
"IRIS_313-11197","IRIS_313-10148",0.675766575597975
"IRIS_313-11198","IRIS_313-10148",-0.262415279874583
"IRIS_313-11200","IRIS_313-10148",0.508087395482921
"IRIS_313-11245","IRIS_313-10148",0.798483935820813
"IRIS_313-11247","IRIS_313-10148",1.01919658315073
"IRIS_313-11255","IRIS_313-10148",0.247805323056428
"IRIS_313-11257","IRIS_313-10148",0.0669385637832604
"IRIS_313-11265","IRIS_313-10148",-0.347196014040135
"IRIS_313-11274","IRIS_313-10148",-0.25823634305451
"IRIS_313-11275","IRIS_313-10148",0.0937979439152962
"IRIS_313-11276","IRIS_313-10148",0.0813984974953565
"IRIS_313-11277","IRIS_313-10148",-0.252780041865491
"IRIS_313-11281","IRIS_313-10148",0.409140291901871
"IRIS_313-11283","IRIS_313-10148",0.120439898043606
"IRIS_313-11290","IRIS_313-10148",0.0727098783441822
"IRIS_313-11291","IRIS_313-10148",-0.370032786482919
"IRIS_313-11298","IRIS_313-10148",-0.350277497649631
"IRIS_313-11299","IRIS_313-10148",0.130486272041132
"IRIS_313-11302","IRIS_313-10148",-0.00593114008529874
"IRIS_313-11303","IRIS_313-10148",0.114275910868749
"IRIS_313-11304","IRIS_313-10148",0.143762372824365
"IRIS_313-11306","IRIS_313-10148",0.172260986393928
"IRIS_313-11309","IRIS_313-10148",0.148107558185901
"IRIS_313-11348","IRIS_313-10148",-0.360028955007482
"IRIS_313-11355","IRIS_313-10148",0.696698260738959
"IRIS_313-11358","IRIS_313-10148",0.131136610887359
"IRIS_313-11371","IRIS_313-10148",-0.363997209927544
"IRIS_313-11374","IRIS_313-10148",-0.357107790819766
"IRIS_313-11408","IRIS_313-10148",0.0985310960815435
"IRIS_313-11414","IRIS_313-10148",0.362985653037535
"IRIS_313-11433","IRIS_313-10148",1.11616296088345
"IRIS_313-11445","IRIS_313-10148",0.112908110788303
"IRIS_313-11447","IRIS_313-10148",0.147313361542108
"IRIS_313-11452","IRIS_313-10148",-0.26798005111626
"IRIS_313-11453","IRIS_313-10148",0.0556315476865147
"IRIS_313-11454","IRIS_313-10148",-0.31889843560466
"IRIS_313-11455","IRIS_313-10148",-0.300330978927664
"IRIS_313-11458","IRIS_313-10148",-0.348243805983912
"IRIS_313-11462","IRIS_313-10148",-0.349198024408891
"IRIS_313-11476","IRIS_313-10148",-0.158226870196276
"IRIS_313-11477","IRIS_313-10148",-0.311444805931626
"IRIS_313-11479","IRIS_313-10148",-0.214098291012282
"IRIS_313-11489","IRIS_313-10148",-0.20054861110693
"IRIS_313-11491","IRIS_313-10148",0.13070702386738
"IRIS_313-11493","IRIS_313-10148",0.197422281377062
"IRIS_313-11494","IRIS_313-10148",-0.272469122593948
"IRIS_313-11596","IRIS_313-10148",0.763108693095416
