"sample","PC1","PC2","PC3","PC4","group"
"IRIS_313-10606",0.00258492905181485,0.0618027872534827,0.00582633261161792,0.0179111466083228,"3K-RGP reference (unlabelled)"
"IRIS_313-10608",0.00215195753446639,0.0635209915011064,0.00423231400304857,0.0163050749136084,"aus"
"IRIS_313-10609",0.0118468004554454,0.00905670032363107,0.000322853671186544,-0.00359765304604099,"3K-RGP reference (unlabelled)"
"IRIS_313-10610",0.0144006424980831,0.00142628381131272,0.00110310693024547,5.35062578087051e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10614",0.0105230924995308,-0.00640082610983976,0.00177529895543207,0.000414300160968861,"3K-RGP reference (unlabelled)"
"IRIS_313-10617",-0.0288789735103354,-0.0035989954374989,0.0306476097157515,-0.00535337297772255,"3K-RGP reference (unlabelled)"
"IRIS_313-10618",-0.0310712011289929,-0.00656204631263205,0.0544920913950518,0.00148722200224771,"3K-RGP reference (unlabelled)"
"IRIS_313-10619",-0.0274321393210386,-0.0049288766749973,-0.0387121210292549,0.0188212362239105,"3K-RGP reference (unlabelled)"
"IRIS_313-10620",-0.0272424251261976,-0.0047448579652072,-0.0406353649264802,0.0195543964964792,"3K-RGP reference (unlabelled)"
"IRIS_313-10623",0.00551056827004072,0.0682674373189231,0.00454532449876941,0.0103506810461861,"3K-RGP reference (unlabelled)"
"IRIS_313-10628",0.0153399026619529,-0.00187031979771303,0.000253554057024102,-0.00150010230064847,"3K-RGP reference (unlabelled)"
"IRIS_313-10631",-0.0302393830132872,-0.0063693475576927,0.0497781816109399,0.00145626020803416,"3K-RGP reference (unlabelled)"
"IRIS_313-10640",0.0129569178013151,-0.00240200215895838,0.000172076778818697,-0.00251048267783349,"3K-RGP reference (unlabelled)"
"IRIS_313-10642",-0.0299300467966636,-0.0061251340106028,0.0518514792687289,0.000175106156439608,"3K-RGP reference (unlabelled)"
"IRIS_313-10644",-0.0275275703274037,-0.00443581990650854,-0.0332654166696301,0.0148107336324404,"3K-RGP reference (unlabelled)"
"IRIS_313-10645",-0.0279482813866651,-0.0044636806319288,-0.0305206337651748,0.0140224831095586,"3K-RGP reference (unlabelled)"
"IRIS_313-10648",0.015278063967555,-0.00959526021084366,-0.000800573243991652,-7.50832922601995e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10649",-0.0246792225292375,-0.00398552718197122,-0.0343020238794029,0.00942900437677428,"3K-RGP reference (unlabelled)"
"IRIS_313-10650",0.0144750130364974,-0.00915334452982371,-0.00219091092835431,-0.00244648253249387,"3K-RGP reference (unlabelled)"
"IRIS_313-10651",0.0140694915589573,-0.00806189324061496,0.000300035018753381,-4.96037493526991e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10652",0.0158406496879873,-0.00952675198925805,-0.00154933356516613,-0.000237656507732407,"3K-RGP reference (unlabelled)"
"IRIS_313-10653",-0.026625786547113,-0.00411527093293797,-0.00968689978270567,-0.00431284433564702,"3K-RGP reference (unlabelled)"
"IRIS_313-10654",0.0138242576159742,-0.00622536827012525,-0.000841820672566969,0.000590691731853638,"3K-RGP reference (unlabelled)"
"IRIS_313-10655",0.0134427039209219,-0.00544769885330062,-0.00127467647663532,0.000763804895956973,"3K-RGP reference (unlabelled)"
"IRIS_313-10656",-0.0265222569353953,-0.00427974785440558,-0.0114806594264097,-0.00356848055429471,"3K-RGP reference (unlabelled)"
"IRIS_313-10657",-0.0268833190727567,-0.00434335694598961,-0.00697502583749518,-0.00222387078541333,"3K-RGP reference (unlabelled)"
"IRIS_313-10659",0.0143901890770215,-0.00913531641380645,-0.000791307878702266,-0.00132941612430708,"3K-RGP reference (unlabelled)"
"IRIS_313-10660",-0.0269721934186215,-0.00453612644913164,-0.00854259096630981,-0.00347632698314786,"3K-RGP reference (unlabelled)"
"IRIS_313-10661",0.0136226372121597,0.00185402383108838,0.000856575726802629,-0.000193480004672904,"3K-RGP reference (unlabelled)"
"IRIS_313-10662",0.0133933695181552,0.00546461719469045,0.00204796318362068,0.00245877226753507,"3K-RGP reference (unlabelled)"
"IRIS_313-10664",0.0156304605986237,-6.71745637559893e-05,0.000938735517013349,-0.000176778408546728,"3K-RGP reference (unlabelled)"
"IRIS_313-10666",0.0159559528686279,-0.00788845964917662,-9.29666846689256e-05,0.000697796807009376,"indx"
"IRIS_313-10667",0.0126095852779266,0.00450125959264704,0.000115956470684978,-0.000817069117899463,"3K-RGP reference (unlabelled)"
"IRIS_313-10668",0.0146878417075073,-0.00166407808997941,-2.38053171930088e-05,-0.00224918664329781,"3K-RGP reference (unlabelled)"
"IRIS_313-10670",-0.017794929398126,0.0133699094169713,-0.0199783615924965,-0.111122574389212,"3K-RGP reference (unlabelled)"
"IRIS_313-10671",0.0116282564445698,0.00890270416990453,4.53158922062201e-05,0.00315426385563193,"indx"
"IRIS_313-10673",0.00494826187033479,0.0700561930632864,0.00516033255434471,0.0109243935536773,"3K-RGP reference (unlabelled)"
"IRIS_313-10674",0.0146297722937118,-0.00677411835013497,-0.000295401783783646,-0.000915940659528992,"3K-RGP reference (unlabelled)"
"IRIS_313-10675",0.013850475034427,0.00202415343094311,0.000867346679445805,0.0015738175470337,"indx"
"IRIS_313-10676",0.00941558523380342,0.0211061250104398,0.00136594864665915,0.00519741682148865,"admix"
"IRIS_313-10677",-0.0305269364073262,-0.00625080931292922,0.0514816120425616,2.98078424322374e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10678",0.014934898784231,-0.000583146064969101,-9.0669660305181e-05,-0.00265303955731453,"3K-RGP reference (unlabelled)"
"IRIS_313-10679",-0.0276149083347899,-0.00399633852483077,-0.00528590920324605,-0.00487044035527508,"3K-RGP reference (unlabelled)"
"IRIS_313-10680",0.0143455435066546,-0.00891775774238452,0.000212162755803803,-0.00051018728266925,"3K-RGP reference (unlabelled)"
"IRIS_313-10681",0.0137409326804345,-0.00957428196023786,-0.000918617419631432,-0.00051937406423301,"3K-RGP reference (unlabelled)"
"IRIS_313-10682",0.0155498964392432,-0.00852561222172968,-0.000872203931586525,8.70864007570287e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10683",0.015116794517342,-0.00844342143178326,-0.000665080882436855,6.24842445253649e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10684",0.0131285187487331,-0.00850443489220735,-0.00166928936486593,-0.000306612249364443,"3K-RGP reference (unlabelled)"
"IRIS_313-10687",0.0148283337056661,-0.0097059990702018,-0.00276642858392074,-0.0017846512146225,"3K-RGP reference (unlabelled)"
"IRIS_313-10688",0.0147933914762635,-0.00995651382599952,-0.00176577596006049,-0.000943360860082062,"3K-RGP reference (unlabelled)"
"IRIS_313-10689",-0.0255017323773367,-0.00382372171091146,-0.0330617793355935,0.0096661819717976,"3K-RGP reference (unlabelled)"
"IRIS_313-10690",0.00760310190262204,-0.00793991736409604,-0.00505677238748033,-2.98298574429952e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10692",0.0140631688612505,-0.00927957825074985,-0.00169906749645611,-0.000940823560919276,"3K-RGP reference (unlabelled)"
"IRIS_313-10693",-0.025825112987713,-0.00348866845989139,-0.0337605511781294,0.00886760898881252,"3K-RGP reference (unlabelled)"
"IRIS_313-10694",0.0126275895461918,-0.00931297510377487,-0.000702614866002991,-0.000477406539015382,"3K-RGP reference (unlabelled)"
"IRIS_313-10695",0.0150173891576481,-0.0100768790007679,-0.00130670445864961,-0.00120210699782387,"3K-RGP reference (unlabelled)"
"IRIS_313-10697",0.014136713095857,-0.00952241128034938,-0.00271773712915318,-0.00187930073220639,"3K-RGP reference (unlabelled)"
"IRIS_313-10698",0.0148590344334031,-0.00965757698050365,-0.00187598489236346,-0.00169179522373536,"3K-RGP reference (unlabelled)"
"IRIS_313-10699",0.0136805991169053,-0.00925435026557465,-0.00220378846744029,-0.00121143604024983,"3K-RGP reference (unlabelled)"
"IRIS_313-10700",0.0128016652802137,-0.00914178988304882,-0.00116299419717341,-0.00235572942323602,"3K-RGP reference (unlabelled)"
"IRIS_313-10701",0.0142420129693936,-0.00979488843725368,-0.00219919341036569,-0.00178358332990526,"3K-RGP reference (unlabelled)"
"IRIS_313-10702",0.0140753678226843,-0.00939879842854097,-0.00147431691727488,-0.00161688937916102,"3K-RGP reference (unlabelled)"
"IRIS_313-10703",-0.0254884890713772,-0.00380636981680505,-0.0340536900955286,0.0157755921026145,"3K-RGP reference (unlabelled)"
"IRIS_313-10704",-0.0252730999319786,-0.00436580431053076,-0.0320992944682979,0.0157732930176707,"3K-RGP reference (unlabelled)"
"IRIS_313-10705",0.00438180161993136,-0.00207847365346461,-0.0074490224506246,0.00143866335975815,"3K-RGP reference (unlabelled)"
"IRIS_313-10706",0.0153865188016389,-0.00938000010702254,-0.00231910329568209,-0.00242348893772017,"3K-RGP reference (unlabelled)"
"IRIS_313-10707",0.0148068032070888,-0.00954111793876043,-0.00234290165104742,-0.00195738271528968,"3K-RGP reference (unlabelled)"
"IRIS_313-10708",-0.027517229271644,-0.0057032705313024,-0.0381360351362215,0.0223313149244406,"3K-RGP reference (unlabelled)"
"IRIS_313-10710",-0.0275356668862264,-0.00529018383206513,-0.0378651484828684,0.0182244141424762,"3K-RGP reference (unlabelled)"
"IRIS_313-10711",-0.0253657068042233,-0.00469605512469637,-0.0347184980105135,0.0172135105909941,"3K-RGP reference (unlabelled)"
"IRIS_313-10712",-0.0276423916320844,-0.00389101196700549,-0.0379218536381397,0.0162615436283899,"3K-RGP reference (unlabelled)"
"IRIS_313-10715",0.0117290317156856,0.00648537187585507,0.000710239582667866,-0.00128695348569679,"3K-RGP reference (unlabelled)"
"IRIS_313-10716",0.0141065791803744,0.00308883804376302,0.00139066342572081,0.00168033357312015,"3K-RGP reference (unlabelled)"
"IRIS_313-10717",0.0142298651052688,0.00726856433248512,0.000928252388646839,0.000936297961542284,"3K-RGP reference (unlabelled)"
"IRIS_313-10718",-0.00134947537970591,0.0612593141367257,0.00332937075527591,0.0106107728914112,"3K-RGP reference (unlabelled)"
"IRIS_313-10719",0.0136423804958018,0.00262203417638187,0.000904986496716414,0.000712983617307615,"3K-RGP reference (unlabelled)"
"IRIS_313-10720",0.00952287315706122,-0.00243794983330464,-0.000264594960176831,0.000266501236159315,"3K-RGP reference (unlabelled)"
"IRIS_313-10721",0.0124304277916678,0.00396794587991894,0.00190839556343688,0.00242584152266622,"3K-RGP reference (unlabelled)"
"IRIS_313-10722",-0.0259728394878804,-0.00351644454899908,-0.0329148845258839,0.0114176064668771,"3K-RGP reference (unlabelled)"
"IRIS_313-10723",0.0130475828967134,-0.00426197966959497,5.99683510403596e-05,-0.00581959859644882,"3K-RGP reference (unlabelled)"
"IRIS_313-10724",0.0154847311362942,-0.00785789446963941,-0.00130227092282651,-0.000532540257105769,"3K-RGP reference (unlabelled)"
"IRIS_313-10725",0.0156459074290356,-0.00287788923912289,-0.000511005716469751,-0.00111295967919653,"3K-RGP reference (unlabelled)"
"IRIS_313-10726",0.0150852136565777,-0.00782144706435992,-0.00206841663814576,-0.00217807078987795,"3K-RGP reference (unlabelled)"
"IRIS_313-10727",0.0139193951108982,-0.00495005361302834,-0.000330513486627235,-0.00113996130023364,"3K-RGP reference (unlabelled)"
"IRIS_313-10728",0.0158476001038526,-0.00395843776935577,-0.000426202984321499,-0.00157602636228348,"3K-RGP reference (unlabelled)"
"IRIS_313-10729",-0.00859219721368725,0.00969315659273673,0.00453169776327034,-0.0120260297594555,"3K-RGP reference (unlabelled)"
"IRIS_313-10730",-0.0276890505531971,-0.00502483063406154,-0.0335643617591179,0.0122347518631447,"3K-RGP reference (unlabelled)"
"IRIS_313-10731",0.013252070520795,-0.0072082459566021,0.00279782432012902,0.00293455080088449,"3K-RGP reference (unlabelled)"
"IRIS_313-10732",-0.0166583781156275,0.0175851584156554,-0.0223612341162394,-0.123982713186594,"3K-RGP reference (unlabelled)"
"IRIS_313-10733",0.0150936053408915,-0.00696069499002121,-0.000280123220220344,0.000108273630474492,"3K-RGP reference (unlabelled)"
"IRIS_313-10734",0.00439000357291558,0.0623707638463261,0.00471216185975223,0.0170708953460875,"3K-RGP reference (unlabelled)"
"IRIS_313-10735",0.00497987279668566,0.0627231440844914,0.00467953510132556,0.0159380254843951,"3K-RGP reference (unlabelled)"
"IRIS_313-10736",0.00275797217897958,0.0669253568326141,0.00465400677553302,0.0163219090169633,"3K-RGP reference (unlabelled)"
"IRIS_313-10737",0.00315126864738396,0.052531315766776,0.00329335653634659,0.0140070808633355,"3K-RGP reference (unlabelled)"
"IRIS_313-10738",-0.0075146529951975,-0.00701086411807456,-0.0170346393755255,0.00310055104992887,"3K-RGP reference (unlabelled)"
"IRIS_313-10739",-0.000121476000623409,-0.0068054830470463,-0.00778387938930718,0.00390145315410967,"3K-RGP reference (unlabelled)"
"IRIS_313-10740",-0.0239061614481779,-0.00296098534873261,-0.0353986013995773,0.00507952406872643,"3K-RGP reference (unlabelled)"
"IRIS_313-10741",-0.0239445418961884,-0.00297340010649836,-0.0348466870540553,0.00490012966570712,"3K-RGP reference (unlabelled)"
"IRIS_313-10742",0.0136422977665176,-0.00941788346303822,-0.00165249262788808,-7.10788267643584e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10743",-0.0261699581302581,-0.00425935337008103,-0.0314249177798632,0.0117013373812944,"3K-RGP reference (unlabelled)"
"IRIS_313-10744",-0.024301056609789,-0.00353859730767064,-0.034441831278331,0.00753850973384844,"3K-RGP reference (unlabelled)"
"IRIS_313-10745",-0.0236222532810106,-0.00315948886273642,-0.0338586424685862,0.00564046958447092,"3K-RGP reference (unlabelled)"
"IRIS_313-10746",-0.0242400281282703,-0.00321390642731403,-0.028729856936057,0.00625539679020997,"3K-RGP reference (unlabelled)"
"IRIS_313-10747",-0.0264470344092039,-0.00442249315494161,-0.0342262264430662,0.0127958585317455,"3K-RGP reference (unlabelled)"
"IRIS_313-10748",0.0156906506328312,-0.00811877330274278,0.000197682455651113,0.000331519813990596,"3K-RGP reference (unlabelled)"
"IRIS_313-10749",0.015656826761108,-0.00957149707696126,-0.00127700887599313,-0.00233258419361585,"3K-RGP reference (unlabelled)"
"IRIS_313-10750",0.01428473544761,-0.00898427638860878,-0.000343171797025869,-0.0018357608867636,"3K-RGP reference (unlabelled)"
"IRIS_313-10751",0.0129156665754331,-0.00599863217508956,-0.000441376198103214,-0.00133308604095017,"3K-RGP reference (unlabelled)"
"IRIS_313-10752",-0.0278984705824179,-0.00541920550310999,-0.0300907121486483,0.0187421519622629,"3K-RGP reference (unlabelled)"
"IRIS_313-10753",0.0124964023260111,-0.00948534409280938,0.00571562875327067,0.00167616341889474,"3K-RGP reference (unlabelled)"
"IRIS_313-10754",0.0145512458317116,-0.00939655630701864,0.00160375012863696,0.00197768186680513,"indx"
"IRIS_313-10755",0.0146899121959044,-0.00956730298295432,-0.000622853513158284,-0.00201760114303567,"3K-RGP reference (unlabelled)"
"IRIS_313-10756",0.0141020395829733,-0.000568158393979472,0.000406147515140787,-0.0029657855838428,"3K-RGP reference (unlabelled)"
"IRIS_313-10757",0.013783540738436,-0.00934969363282271,-0.00193900481072289,-0.00287473413307139,"3K-RGP reference (unlabelled)"
"IRIS_313-10758",-0.0255920379965074,-0.0040067459150095,-0.029937175813108,0.00916520453774916,"3K-RGP reference (unlabelled)"
"IRIS_313-10759",-0.0243133200550447,-0.00380546101119783,-0.0306642847302503,0.00603015407766055,"3K-RGP reference (unlabelled)"
"IRIS_313-10760",0.0145125317558395,-0.00817194139971924,-0.00136407065777512,-0.00144594777898332,"3K-RGP reference (unlabelled)"
"IRIS_313-10761",-0.0255583141304995,-0.00348399793364203,-0.0325017006901655,0.00967866614239456,"3K-RGP reference (unlabelled)"
"IRIS_313-10762",0.0147413003547283,-0.00947128933830494,-0.00258541128542844,-0.00154636407939546,"3K-RGP reference (unlabelled)"
"IRIS_313-10765",-0.0244602000276992,-0.00349680328450695,-0.0297893034380176,0.00741949894687224,"3K-RGP reference (unlabelled)"
"IRIS_313-10766",-0.0249132708807145,-0.00350671929563933,-0.032837693176125,0.00843718765667439,"3K-RGP reference (unlabelled)"
"IRIS_313-10767",-0.0254502215872416,-0.00372908689673325,-0.0337875240985553,0.00874819999431186,"3K-RGP reference (unlabelled)"
"IRIS_313-10768",0.011834557390796,-0.00887307067287359,-0.00245093472102862,-0.000597638158805522,"3K-RGP reference (unlabelled)"
"IRIS_313-10769",0.0150432809489998,-0.00813797748172139,-0.00017178251233057,-0.000125922489473514,"3K-RGP reference (unlabelled)"
"IRIS_313-10770",-0.0241186437786146,-0.00352906859762884,-0.0370778133382337,0.00919563413764568,"3K-RGP reference (unlabelled)"
"IRIS_313-10771",-0.0110408055554571,-0.00630680119566323,-0.0209146005170155,0.0067073728216557,"3K-RGP reference (unlabelled)"
"IRIS_313-10772",0.0149706439549134,-0.00992180294276676,-0.00107410296176056,-9.84628479819697e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10773",-0.024948185838535,-0.00347144918955488,-0.0313171874544835,0.00852070040381955,"3K-RGP reference (unlabelled)"
"IRIS_313-10774",0.0152449143202955,-0.00802419198939091,-0.000556044373562311,0.00014185028158935,"3K-RGP reference (unlabelled)"
"IRIS_313-10775",0.0148841359297317,-0.0062135560875358,-0.000888828663843245,0.000685095754789334,"3K-RGP reference (unlabelled)"
"IRIS_313-10776",-0.0257010437972939,-0.00414605518375434,-0.0326746003062747,0.0141491760463957,"3K-RGP reference (unlabelled)"
"IRIS_313-10777",0.0137394499573232,-0.0102064431514532,-0.00141758883130306,0.000297282382805991,"3K-RGP reference (unlabelled)"
"IRIS_313-10778",0.0137403227952307,-0.00852664182767645,-0.00296547198563977,-0.000450765681638919,"3K-RGP reference (unlabelled)"
"IRIS_313-10779",0.0138972503539829,-0.00900495241523075,-0.00161144935271298,-0.000317928516455846,"3K-RGP reference (unlabelled)"
"IRIS_313-10780",-0.0260617473799176,-0.00418943978108329,-0.0283472765527721,0.00904096172371751,"3K-RGP reference (unlabelled)"
"IRIS_313-10781",-0.0244244544141116,-0.00374733864041126,-0.032542096642798,0.00849750590004447,"3K-RGP reference (unlabelled)"
"IRIS_313-10782",0.0131365573072276,-0.00896493894525624,-0.00249626144778915,-0.00266190792630538,"3K-RGP reference (unlabelled)"
"IRIS_313-10783",-0.0238272769824843,-0.00330714442161817,-0.0298733302008745,0.00372933822184936,"3K-RGP reference (unlabelled)"
"IRIS_313-10784",-0.0239297700477359,-0.00325439437403131,-0.033647556654577,0.00701612034245759,"3K-RGP reference (unlabelled)"
"IRIS_313-10785",-0.0232723253282808,-0.0030603838225736,-0.0357285517866849,0.00505903177076164,"3K-RGP reference (unlabelled)"
"IRIS_313-10786",0.00448843660583653,-0.00812675209325546,-0.00569110992544291,0.000578818404919706,"3K-RGP reference (unlabelled)"
"IRIS_313-10787",-0.00178224379696486,-0.00687015646542642,-0.0115250766092625,0.00189210004668614,"3K-RGP reference (unlabelled)"
"IRIS_313-10788",-0.0246186396179982,-0.00342713209725708,-0.0298604652827166,0.00762204110357383,"3K-RGP reference (unlabelled)"
"IRIS_313-10789",-0.0246608467287515,-0.00331519882124082,-0.0328910105054329,0.00846413493347606,"3K-RGP reference (unlabelled)"
"IRIS_313-10790",-0.0229788410831314,-0.0027516467857241,-0.0289965634059133,0.00440377445391198,"3K-RGP reference (unlabelled)"
"IRIS_313-10791",0.0147426005582859,-0.0105446411053869,-0.00225260348609815,-0.000708992398094271,"3K-RGP reference (unlabelled)"
"IRIS_313-10792",0.0143105910572192,-0.0093886303255467,-0.000990070224364138,-0.000754388262509398,"3K-RGP reference (unlabelled)"
"IRIS_313-10793",-0.0253658618015929,-0.00447155980401031,-0.033189182962007,0.00999105765669328,"3K-RGP reference (unlabelled)"
"IRIS_313-10794",-0.0267221370636673,-0.00489303620294401,-0.0318393780970207,0.0117998811671034,"3K-RGP reference (unlabelled)"
"IRIS_313-10795",-0.0265241731916709,-0.00475931676013938,-0.0327027770406515,0.0129570528417486,"3K-RGP reference (unlabelled)"
"IRIS_313-10796",-0.0250945999220858,-0.00414068789988709,-0.0307077464663835,0.0108788893478208,"3K-RGP reference (unlabelled)"
"IRIS_313-10797",0.0137774849139646,-0.00974480752516546,-0.00245045945620543,-0.00236692951578762,"3K-RGP reference (unlabelled)"
"IRIS_313-10798",-0.0265700287369637,-0.00427834107694122,-0.0345994235330488,0.0145959288986095,"3K-RGP reference (unlabelled)"
"IRIS_313-10799",-0.0259223616418053,-0.00475560621313495,-0.0319249660049089,0.0144886264615879,"3K-RGP reference (unlabelled)"
"IRIS_313-10800",-0.0240688817024553,-0.00363391121144288,-0.0357206369928882,0.00651644074028111,"3K-RGP reference (unlabelled)"
"IRIS_313-10801",-0.0253937815738229,-0.00358553672178294,-0.0267578125553904,0.00737174975539455,"3K-RGP reference (unlabelled)"
"IRIS_313-10802",-0.025019687885337,-0.00339425231684345,-0.0345074989877395,0.00960915483239465,"3K-RGP reference (unlabelled)"
"IRIS_313-10803",-0.0244029974532476,-0.00350920540903045,-0.0305097610341292,0.00847383920513472,"3K-RGP reference (unlabelled)"
"IRIS_313-10804",0.0133988464166035,-0.00904994789969552,-0.00205357499084203,-0.00126726803808476,"3K-RGP reference (unlabelled)"
"IRIS_313-10805",-0.0244757030438609,-0.00361333386656008,-0.0354614809714315,0.00994019230340146,"3K-RGP reference (unlabelled)"
"IRIS_313-10806",0.0144983898169343,-0.00861959475826442,-0.00225160566101102,-0.00155087649740317,"3K-RGP reference (unlabelled)"
"IRIS_313-10807",0.01340940748437,-0.0099369763881674,-0.0026140278468184,-0.0018563042139663,"3K-RGP reference (unlabelled)"
"IRIS_313-10808",-0.024029872496723,-0.00393565333192423,-0.0347998814957245,0.00981746424960275,"3K-RGP reference (unlabelled)"
"IRIS_313-10809",-0.0213301516108958,-0.00413041723366914,-0.02841546980513,0.0061636727626522,"3K-RGP reference (unlabelled)"
"IRIS_313-10810",0.0138284569580758,-0.00948344082413493,-0.00194365448211245,-0.000748495563321826,"3K-RGP reference (unlabelled)"
"IRIS_313-10811",0.0150143837129153,-0.00661950464588883,-0.000438275002367468,0.000288904225630789,"3K-RGP reference (unlabelled)"
"IRIS_313-10812",0.014948207998819,-0.0101364674760607,-0.00158732846945265,-0.000518720172964429,"3K-RGP reference (unlabelled)"
"IRIS_313-10813",0.0137854351975769,-0.00867993450270086,-0.00315850312069523,-0.00169228672916816,"3K-RGP reference (unlabelled)"
"IRIS_313-10814",0.0131666578209842,-0.00979589402224788,-0.00288723228389585,-0.0019622625912755,"3K-RGP reference (unlabelled)"
"IRIS_313-10815",-0.0244630922062069,-0.00311687440700111,-0.033059355692057,0.00724361728164075,"3K-RGP reference (unlabelled)"
"IRIS_313-10816",-0.023122341145747,-0.00302073870260497,-0.0343705768746931,0.00789189398496175,"3K-RGP reference (unlabelled)"
"IRIS_313-10817",-0.0230204781673856,-0.00310919175025839,-0.0325648416214593,0.00126962384719851,"3K-RGP reference (unlabelled)"
"IRIS_313-10818",0.0133330613755774,-0.00880992124596202,-0.00259662017451123,-0.00156691804210754,"3K-RGP reference (unlabelled)"
"IRIS_313-10819",0.0130777496106944,-0.00805848228134602,-0.00162360570942446,-0.00063479352419249,"3K-RGP reference (unlabelled)"
"IRIS_313-10820",0.0134417660717263,-0.00931655386083051,-0.00339088511767932,-8.39557347322335e-05,"3K-RGP reference (unlabelled)"
"IRIS_313-10821",0.0139725778790981,-0.00895815365428557,-0.00255769049549,-0.00104186888168977,"3K-RGP reference (unlabelled)"
"IRIS_313-10822",0.0137773404811486,-0.00781728824556929,-0.00141682324691677,-0.00241373126762483,"3K-RGP reference (unlabelled)"
"IRIS_313-10823",0.0137973774290443,-0.00803791818627049,-0.00132772173820111,0.000316613894059885,"3K-RGP reference (unlabelled)"
"IRIS_313-10824",0.0149884126309591,-0.0105780582793739,-0.00125528913033041,-0.000212100483202539,"3K-RGP reference (unlabelled)"
"IRIS_313-10825",0.014545456543152,-0.00427495666269504,-0.001145975932696,-0.00122296530477719,"3K-RGP reference (unlabelled)"
"IRIS_313-10827",-0.0270151745640458,-0.00459840566967005,-0.0377457822310055,0.0151096584482893,"3K-RGP reference (unlabelled)"
"IRIS_313-10828",-0.0270221452126087,-0.00441749298162985,-0.0361763223672565,0.0154903975023742,"3K-RGP reference (unlabelled)"
"IRIS_313-10829",-0.0262225244899957,-0.00414015140476472,-0.0367248701091598,0.0153145111664726,"3K-RGP reference (unlabelled)"
"IRIS_313-10830",-0.0265167891015154,-0.00464957782274345,-0.0371433052284338,0.0143762055301675,"3K-RGP reference (unlabelled)"
"IRIS_313-10831",-0.0267288662929754,-0.0041841907239461,-0.039776294235743,0.0150129022510412,"3K-RGP reference (unlabelled)"
"IRIS_313-10832",-0.0269994890332175,-0.0046702979008087,-0.0357890561934239,0.0157715778281827,"3K-RGP reference (unlabelled)"
"IRIS_313-10833",0.0140175472576116,-0.000677672002503845,0.0018957256610585,0.00120496568951448,"ind2"
"IRIS_313-10834",-0.0264074390441274,-0.00240292216705486,-0.00261073618861021,-0.00727197177357427,"subtrop"
"IRIS_313-10835",0.0145254151896517,0.00101569801265573,0.00215116859541334,0.00186816905873743,"ind2"
"IRIS_313-10836",0.0148134359268647,-0.000929770274064456,0.00200461416651784,0.0024796158567466,"ind2"
"IRIS_313-10837",-0.0296700227472141,-0.0052477623300583,0.0414329994010321,-0.00112194756975277,"3K-RGP reference (unlabelled)"
"IRIS_313-10838",-0.0296844544615778,-0.00552270442772806,0.044897457796353,-0.00227738461918141,"3K-RGP reference (unlabelled)"
"IRIS_313-10839",-0.0304503526898027,-0.00639388260921471,0.0523052943664078,0.000179363741044553,"3K-RGP reference (unlabelled)"
"IRIS_313-10840",-0.0299883383342201,-0.00541457777981877,0.0441471854112383,-0.0024808902834417,"3K-RGP reference (unlabelled)"
"IRIS_313-10841",-0.0239790906645177,-0.00357349998602418,-0.0338058888915415,0.00595454072477713,"3K-RGP reference (unlabelled)"
"IRIS_313-10842",0.0143943344784748,-0.00880488282082697,-0.00181150858811081,-0.00039521427837306,"3K-RGP reference (unlabelled)"
"IRIS_313-10844",0.0135760581641665,-0.00957685069639583,-0.00184262736468067,-0.00149301069581917,"3K-RGP reference (unlabelled)"
"IRIS_313-10845",0.00600085236781735,0.0607066249302087,0.00356005165007272,0.00486903517702041,"3K-RGP reference (unlabelled)"
"IRIS_313-10847",0.0158174457652075,-0.00613893916702804,0.000489358643016632,-0.000178287112794896,"3K-RGP reference (unlabelled)"
"IRIS_313-10848",-0.0244053517847578,-0.000849423338943769,-0.0055319134700951,-0.00467992764752134,"3K-RGP reference (unlabelled)"
"IRIS_313-10849",0.00480860058925088,0.0676017555857964,0.00410936561620803,0.018631796976785,"aus"
"IRIS_313-10850",-0.00824762209038833,0.00843174093111209,-0.0154625752667454,0.00935262938306317,"admix"
"IRIS_313-10851",-0.0148395308419466,0.0115744394681781,-0.019229946338731,-0.0959756380660172,"3K-RGP reference (unlabelled)"
"IRIS_313-10852",0.00353669571492981,0.0707981688725262,0.00477747540123669,0.0183501234685434,"aus"
"IRIS_313-10853",-0.026799147114418,-0.0037817934797684,-0.0180782206359458,0.00232363701349979,"japx"
"IRIS_313-10854",0.00356732849072769,0.0482126543108652,0.00161462393735927,0.0161982711912172,"3K-RGP reference (unlabelled)"
"IRIS_313-10855",0.0141211921735225,-0.00170808662345262,4.90311579093832e-05,-0.000469298972159823,"3K-RGP reference (unlabelled)"
"IRIS_313-10856",0.00918116886255621,0.0171605726086366,0.00224743683786661,0.00608108260898146,"3K-RGP reference (unlabelled)"
"IRIS_313-10857",0.00951820354342145,0.019080245325709,0.000546239725939462,0.00393907076950995,"admix"
"IRIS_313-10858",0.0132679862669324,0.00418314610589066,-0.000318470295353716,0.00292616569788798,"3K-RGP reference (unlabelled)"
