"sample_a","sample_b","distance"
"CGR1679","BAM1708",0.402259684361549
"CGR2012","BAM1708",0.391327815761065
"CO18","BAM1708",0.375447387258411
"CRDHAN-204","BAM1708",0.406575637800934
"CR143-2-2","BAM1708",0.315893563466379
"CR262-4","BAM1708",0.316911501254031
"CROSSA","BAM1708",0.395094880057286
"DULAR","BAM1708",0.184704184704185
"EYPO","BAM1708",0.278610603290676
"EYPO-2","BAM1708",0.397845601436266
"FULKATI","BAM1708",0.21304347826087
"Ghanteswari","BAM1708",0.315412186379928
"GHATIKAMMANANGARHAR","BAM1708",0.39625
"GotrabiDhan","BAM1708",0.314290830945559
"GP-145-37","BAM1708",0.397316636851521
"GP-145-51","BAM1708",0.319080129356809
"HARBHOONDI","BAM1708",0.408372260150916
"HongZuiEr","BAM1708",0.32202166064982
"IndrabaruniDhan","BAM1708",0.328566321058277
"IR74371-54-1-1","BAM1708",0.320150322118826
"IR77298-14-1-2-10","BAM1708",0.317984832069339
"IR77298-5-6-18","BAM1708",0.323761665470208
"IR83383-B-B-129-4","BAM1708",0.323877917414722
"IR83388-B-B108-3","BAM1708",0.317349137931034
"IR87707-445-B-B","BAM1708",0.32032927702219
"IR87707-446-B-B","BAM1708",0.328913912095895
"IRROEPYO","BAM1708",0.317694865164389
"KALINGA-1","BAM1708",0.320186446755109
"KANGRO","BAM1708",0.379992867332382
"KHAODAWTAI","BAM1708",0.403644893540238
"MANDRIRAVINA","BAM1708",0.374955277280859
"MAUDAMANI","BAM1708",0.399963950973324
"MOROBEREKAN","BAM1708",0.309776638593922
"MTU1010","BAM1708",0.326486486486486
"MTU9","BAM1708",0.381550610193826
"NERICA-L-26","BAM1708",0.323582520765619
"NERICA-L-42","BAM1708",0.322118826055834
"NERICA-L-44","BAM1708",0.325223613595707
"PARIJAT","BAM1708",0.321543985637343
"Patchaiperumal","BAM1708",0.290622763063708
"PEH-KUH-TSAO-TU","BAM1708",0.380143112701252
"PMK-2","BAM1708",0.311539835655591
"PRASAD-1","BAM1708",0.390445402298851
"PUSASUGANDH5","BAM1708",0.30089605734767
"PUSA1121","BAM1708",0.281705539358601
"Pusa1121-SN12","BAM1708",0.281055331623305
"PUSA44","BAM1708",0.323540213000367
"PUSABASMATI6","BAM1708",0.379391524809851
"PUSASUGANDH2","BAM1708",0.413447782546495
"RASI","BAM1708",0.318652849740933
"RKVY-104","BAM1708",0.189369369369369
"RKVY-143","BAM1708",0.316410439756882
"RKVY-28","BAM1708",0.188382193268187
"R-RF-44","BAM1708",0.326923076923077
"RRF-78","BAM1708",0.258986340762042
"Sadabahar","BAM1708",0.390068369917236
"SAFRI-17","BAM1708",0.400795084929527
"SAHBHAGIDHAN","BAM1708",0.32064631956912
"SATABHAMA","BAM1708",0.411997126436782
"SERATOES","BAM1708",0.207938820101967
"SERETY","BAM1708",0.37921146953405
"SHAKU","BAM1708",0.398308270676692
"SR1-3-1","BAM1708",0.406159942363112
"SUWEON","BAM1708",0.35456595264938
"SWARNA","BAM1708",0.326943942133816
"VANAPRAVA","BAM1708",0.191931982633864
"VANDANA","BAM1708",0.272103933597979
"Wayrarem","BAM1708",0.318165467625899
"281785","BAM1812",0.344846098783107
"282803","BAM1812",0.250532670454545
"299554","BAM1812",0.254638050200073
"356457","BAM1812",0.249205227834687
"376579","BAM1812",0.249201277955272
"376851","BAM1812",0.283691756272401
"377448","BAM1812",0.169228020014296
"377705","BAM1812",0.248311411304657
"384190","BAM1812",0.389739935874599
"426049","BAM1812",0.250442791356713
"438644","BAM1812",0.247313753581662
"ADAYSEL","BAM1812",0.283045977011494
"AbhayaXDagadesi","BAM1812",0.25951618641053
"ABHISEK","BAM1812",0.35154011461318
"ABOR-A-1","BAM1812",0.239728474455163
"ANJALI","BAM1812",0.348845470692718
"Annada","BAM1812",0.428316052913836
"Apo","BAM1812",0.265385983635717
"ARC10319","BAM1812",0.209942775393419
"ARC12071","BAM1812",0.317699115044248
"ARNAPURNA","BAM1812",0.290162774239207
"ASD16","BAM1812",0.324064171122995
"AUS257","BAM1812",0.337392550143267
"BAKAL","BAM1812",0.302090843547224
"BAM1057","BAM1812",0.31254493170381
"BAM1098","BAM1812",0.305435565154788
"BAM1659","BAM1812",0.324747838616715
"BAM1689","BAM1812",0.276618705035971
"BAM1708","BAM1812",0.294498381877023
"BAM1812","BAM1812",0
"BAM2096","BAM1812",0.31079162229322
"BAM2166","BAM1812",0.385548714233973
"BAM247","BAM1812",0.239153627311522
"BAM2574","BAM1812",0.236832740213523
"BAM2680","BAM1812",0.348630380647456
"BAM3154","BAM1812",0.214259992797983
"BAM3181","BAM1812",0.305664410402565
"BAM326","BAM1812",0.253654188948307
"BAM328","BAM1812",0.203591749644381
"BAM350","BAM1812",0.204631024096386
"BAM3690","BAM1812",0.232520616708498
"BAM4009","BAM1812",0.319619116061804
"BAM4054","BAM1812",0.334748761500354
"BAM4138","BAM1812",0.404496402877698
"BAM4168","BAM1812",0.37513552584026
"BAM4234","BAM1812",0.349073414112616
"BAM4254","BAM1812",0.350767583006069
"BAM4477","BAM1812",0.225053456878118
"BAM4496","BAM1812",0.207507082152975
"BAM4510","BAM1812",0.402111667859699
"BAM4521","BAM1812",0.388226796677501
"BAM4534","BAM1812",0.311941365749017
"BAM4797","BAM1812",0.281924301379554
"BAM491","BAM1812",0.172259907176009
"BAM4928","BAM1812",0.387912482065997
"BAM5110","BAM1812",0.337437544610992
"BAM56","BAM1812",0.38623395149786
"BAM5779","BAM1812",0.396043165467626
"BAM5850","BAM1812",0.311487216420598
"BAM6921","BAM1812",0.254989308624376
"BAM712","BAM1812",0.426716471006759
"BAM742","BAM1812",0.428239083750895
"BAM7429","BAM1812",0.155393378426486
"BAM7449","BAM1812",0.310630630630631
"BAM747","BAM1812",0.427857142857143
"BAM759","BAM1812",0.273751408186256
"BAM766","BAM1812",0.426486486486486
"BAM807","BAM1812",0.391911238367931
"BAM811","BAM1812",0.230796586059744
"BAM812","BAM1812",0.328740157480315
"BAM819","BAM1812",0.332796276405299
"BAM8296","BAM1812",0.25540971975878
"BAM8305","BAM1812",0.262015781922525
"BAM8315","BAM1812",0.409888928699391
"BAM8364","BAM1812",0.351216022889843
"BAMAWPYAN","BAM1812",0.397837837837838
"BENAMURI","BAM1812",0.289023521026372
"BLACKGORA","BAM1812",0.336586231369766
"CGR1656","BAM1812",0.18188302425107
"CGR1679","BAM1812",0.255958733546781
"CGR2012","BAM1812",0.231824661439772
"CO18","BAM1812",0.310748492373182
"CRDHAN-204","BAM1812",0.346756949394155
"CR143-2-2","BAM1812",0.254723707664884
"CR262-4","BAM1812",0.254888019907572
"CROSSA","BAM1812",0.247424511545293
"DULAR","BAM1812",0.314874551971326
"EYPO","BAM1812",0.231955023576351
"EYPO-2","BAM1812",0.336894586894587
"FULKATI","BAM1812",0.313869924541861
"Ghanteswari","BAM1812",0.222143364088006
"GHATIKAMMANANGARHAR","BAM1812",0.331856839121191
"GotrabiDhan","BAM1812",0.241569045083422
"GP-145-37","BAM1812",0.259744861800142
"GP-145-51","BAM1812",0.15211970074813
"HARBHOONDI","BAM1812",0.348538845331433
"HongZuiEr","BAM1812",0.227272727272727
"IndrabaruniDhan","BAM1812",0.234929078014184
"IR74371-54-1-1","BAM1812",0.254609929078014
"IR77298-14-1-2-10","BAM1812",0.251969914040115
"IR77298-5-6-18","BAM1812",0.263064344116602
"IR83383-B-B-129-4","BAM1812",0.276550249465431
"IR83388-B-B108-3","BAM1812",0.24270462633452
"IR87707-445-B-B","BAM1812",0.263578274760383
"IR87707-446-B-B","BAM1812",0.249910104279036
"IRROEPYO","BAM1812",0.385630498533724
"KALINGA-1","BAM1812",0.227676983279972
"KANGRO","BAM1812",0.316124469589816
"KHAODAWTAI","BAM1812",0.331842576028623
"MANDRIRAVINA","BAM1812",0.310571124512238
"MAUDAMANI","BAM1812",0.335954253037884
"MOROBEREKAN","BAM1812",0.355507088331516
"MTU1010","BAM1812",0.260185847033595
"MTU9","BAM1812",0.319701280227596
"NERICA-L-26","BAM1812",0.25697924123121
"NERICA-L-42","BAM1812",0.260830965909091
"NERICA-L-44","BAM1812",0.241141034727144
"PARIJAT","BAM1812",0.252941176470588
"Patchaiperumal","BAM1812",0.193016660758596
"PEH-KUH-TSAO-TU","BAM1812",0.316442239546421
"PMK-2","BAM1812",0.237140830081589
"PRASAD-1","BAM1812",0.346935138987883
"PUSASUGANDH5","BAM1812",0.257624113475177
"PUSA1121","BAM1812",0.290538100397255
"Pusa1121-SN12","BAM1812",0.29015261627907
"PUSA44","BAM1812",0.256199854121079
"PUSABASMATI6","BAM1812",0.380610412926391
"PUSASUGANDH2","BAM1812",0.331973030518098
"RASI","BAM1812",0.252380952380952
"RKVY-104","BAM1812",0.311604584527221
"RKVY-143","BAM1812",0.152482269503546
"RKVY-28","BAM1812",0.297807332854062
"R-RF-44","BAM1812",0.248398576512456
"RRF-78","BAM1812",0.275320970042796
"Sadabahar","BAM1812",0.301426024955437
"SAFRI-17","BAM1812",0.339068100358423
"SAHBHAGIDHAN","BAM1812",0.252226576416103
"SATABHAMA","BAM1812",0.340860597439545
"SERATOES","BAM1812",0.31500904159132
"SERETY","BAM1812",0.317649147727273
"SHAKU","BAM1812",0.354929051530993
"SR1-3-1","BAM1812",0.34620886981402
"SUWEON","BAM1812",0.354484555266096
"SWARNA","BAM1812",0.240501792114695
"VANAPRAVA","BAM1812",0.313961856783015
"VANDANA","BAM1812",0.288578589330469
"Wayrarem","BAM1812",0.266215253029223
"281785","BAM2096",0.238821859474805
"282803","BAM2096",0.351375176304654
"299554","BAM2096",0.368297101449275
"356457","BAM2096",0.351299157303371
"376579","BAM2096",0.198552770914225
"376851","BAM2096",0.171824973319104
"377448","BAM2096",0.305752840909091
"377705","BAM2096",0.364439731353835
"384190","BAM2096",0.288998938804386
"426049","BAM2096",0.350299401197605
"438644","BAM2096",0.3459209120057
"ADAYSEL","BAM2096",0.362173757597426
"AbhayaXDagadesi","BAM2096",0.362044570215776
"ABHISEK","BAM2096",0.249021700462469
"ABOR-A-1","BAM2096",0.352450284090909
"ANJALI","BAM2096",0.238078417520311
"Annada","BAM2096",0.363264580369844
"Apo","BAM2096",0.355980184005662
"ARC10319","BAM2096",0.335648148148148
"ARC12071","BAM2096",0.211849507735584
"ARNAPURNA","BAM2096",0.2054890921886
"ASD16","BAM2096",0.233439603258944
"AUS257","BAM2096",0.25408670931059
"BAKAL","BAM2096",0.396774193548387
"BAM1057","BAM2096",0.383708467309753
"BAM1098","BAM2096",0.409627773801002
"BAM1659","BAM2096",0.211428571428571
"BAM1689","BAM2096",0.386599785023289
"BAM1708","BAM2096",0.395311381531854
"BAM1812","BAM2096",0.31079162229322
"BAM2096","BAM2096",0
"BAM2166","BAM2096",0.304097771387491
"BAM247","BAM2096",0.338287331917905
"BAM2574","BAM2096",0.194238246730293
"BAM2680","BAM2096",0.256175017642908
"BAM3154","BAM2096",0.31077694235589
"BAM3181","BAM2096",0.209026548672566
"BAM326","BAM2096",0.169611307420495
"BAM328","BAM2096",0.294200848656294
"BAM350","BAM2096",0.336776859504132
"BAM3690","BAM2096",0.355436720142603
"BAM4009","BAM2096",0.405892857142857
"BAM4054","BAM2096",0.232852620471333
"BAM4138","BAM2096",0.294674767691208
"BAM4168","BAM2096",0.269644779332616
"BAM4234","BAM2096",0.259639193491334
"BAM4254","BAM2096",0.259765625
"BAM4477","BAM2096",0.348651525904897
"BAM4496","BAM2096",0.312544045102185
"BAM4510","BAM2096",0.286298932384342
"BAM4521","BAM2096",0.286073223259153
"BAM4534","BAM2096",0.381924715909091
"BAM4797","BAM2096",0.204146170063247
"BAM491","BAM2096",0.338549075391181
"BAM4928","BAM2096",0.2872150997151
"BAM5110","BAM2096",0.241312056737589
"BAM56","BAM2096",0.292834338417879
"BAM5779","BAM2096",0.313683458377992
"BAM5850","BAM2096",0.390619405657
"BAM6921","BAM2096",0.360411493437389
"BAM712","BAM2096",0.359413634758036
"BAM742","BAM2096",0.361615083600142
"BAM7429","BAM2096",0.280198370527807
"BAM7449","BAM2096",0.385181198421241
"BAM747","BAM2096",0.358637814827953
"BAM759","BAM2096",0.382144191258872
"BAM766","BAM2096",0.359492313192706
"BAM807","BAM2096",0.311967329545455
"BAM811","BAM2096",0.347949080622348
"BAM812","BAM2096",0.237215909090909
"BAM819","BAM2096",0.255417406749556
"BAM8296","BAM2096",0.356135401974612
"BAM8305","BAM2096",0.364138176638177
"BAM8315","BAM2096",0.323948681397006
"BAM8364","BAM2096",0.240938166311301
"BAMAWPYAN","BAM2096",0.283309455587393
"BENAMURI","BAM2096",0.2039589961117
"BLACKGORA","BAM2096",0.22693661971831
"CGR1656","BAM2096",0.315201984408221
"CGR1679","BAM2096",0.179378531073446
"CGR2012","BAM2096",0.18312101910828
"CO18","BAM2096",0.215368346845259
"CRDHAN-204","BAM2096",0.256723283793348
"CR143-2-2","BAM2096",0.352711804324708
"CR262-4","BAM2096",0.347418670438472
"CROSSA","BAM2096",0.180985915492958
"DULAR","BAM2096",0.389344262295082
"EYPO","BAM2096",0.335616438356164
"EYPO-2","BAM2096",0.242402826855124
"FULKATI","BAM2096",0.374955341193283
"Ghanteswari","BAM2096",0.348763250883392
"GHATIKAMMANANGARHAR","BAM2096",0.252550123109392
"GotrabiDhan","BAM2096",0.340395480225989
"GP-145-37","BAM2096",0.183403805496829
"GP-145-51","BAM2096",0.291031549096065
"HARBHOONDI","BAM2096",0.251327433628319
"HongZuiEr","BAM2096",0.343772241992883
"IndrabaruniDhan","BAM2096",0.334802538787024
"IR74371-54-1-1","BAM2096",0.351093860268172
"IR77298-14-1-2-10","BAM2096",0.351336898395722
"IR77298-5-6-18","BAM2096",0.376857749469214
"IR83383-B-B-129-4","BAM2096",0.368980169971671
"IR83388-B-B108-3","BAM2096",0.353149327671621
"IR87707-445-B-B","BAM2096",0.370017636684303
"IR87707-446-B-B","BAM2096",0.353972798854689
"IRROEPYO","BAM2096",0.271355870592512
"KALINGA-1","BAM2096",0.334924001413927
"KANGRO","BAM2096",0.211349262122277
"KHAODAWTAI","BAM2096",0.239964476021314
"MANDRIRAVINA","BAM2096",0.216097217330046
"MAUDAMANI","BAM2096",0.22854609929078
"MOROBEREKAN","BAM2096",0.454644018792916
"MTU1010","BAM2096",0.366607460035524
"MTU9","BAM2096",0.211939244083363
"NERICA-L-26","BAM2096",0.350961538461538
"NERICA-L-42","BAM2096",0.354115153655952
"NERICA-L-44","BAM2096",0.354975299929428
"PARIJAT","BAM2096",0.347980155917789
"Patchaiperumal","BAM2096",0.301270737733851
"PEH-KUH-TSAO-TU","BAM2096",0.21010919337795
"PMK-2","BAM2096",0.34994716449454
"PRASAD-1","BAM2096",0.247346072186836
"PUSASUGANDH5","BAM2096",0.362866219555242
"PUSA1121","BAM2096",0.397911415196255
"Pusa1121-SN12","BAM2096",0.402461093014839
"PUSA44","BAM2096",0.356884057971015
"PUSABASMATI6","BAM2096",0.275302922309337
"PUSASUGANDH2","BAM2096",0.225749559082892
"RASI","BAM2096",0.358552631578947
"RKVY-104","BAM2096",0.408880171184023
"RKVY-143","BAM2096",0.276622002820874
"RKVY-28","BAM2096",0.397106109324759
"R-RF-44","BAM2096",0.358383551931939
"RRF-78","BAM2096",0.375133025895708
"Sadabahar","BAM2096",0.152073732718894
"SAFRI-17","BAM2096",0.242176386913229
"SAHBHAGIDHAN","BAM2096",0.342897626638328
"SATABHAMA","BAM2096",0.240112994350282
"SERATOES","BAM2096",0.386167146974063
"SERETY","BAM2096",0.211009174311927
"SHAKU","BAM2096",0.269387755102041
"SR1-3-1","BAM2096",0.249023090586146
"SUWEON","BAM2096",0.26231937754724
"SWARNA","BAM2096",0.329233511586453
"VANAPRAVA","BAM2096",0.384849570200573
"VANDANA","BAM2096",0.368937232524964
"Wayrarem","BAM2096",0.360588861298333
"281785","BAM2166",0.305605786618445
"282803","BAM2166",0.400143936667866
"299554","BAM2166",0.421072088724584
"356457","BAM2166",0.401827302042279
"376579","BAM2166",0.2819359481828
"376851","BAM2166",0.291274438812455
"377448","BAM2166",0.394010889292196
"377705","BAM2166",0.402958152958153
"384190","BAM2166",0.165705012621709
"426049","BAM2166",0.400718132854578
"438644","BAM2166",0.397818181818182
"ADAYSEL","BAM2166",0.330721574344023
"AbhayaXDagadesi","BAM2166",0.40643063583815
"ABHISEK","BAM2166",0.303629764065336
"ABOR-A-1","BAM2166",0.389130434782609
"ANJALI","BAM2166",0.30803893294881
"Annada","BAM2166",0.283128167994207
"Apo","BAM2166",0.399638989169675
"ARC10319","BAM2166",0.392960812772134
"ARC12071","BAM2166",0.288020086083214
"ARNAPURNA","BAM2166",0.306838524883638
"ASD16","BAM2166",0.300361010830325
"AUS257","BAM2166",0.305404425099746
"BAKAL","BAM2166",0.270596850970341
"BAM1057","BAM2166",0.313639679066375
"BAM1098","BAM2166",0.216788321167883
"BAM1659","BAM2166",0.306386861313869
"BAM1689","BAM2166",0.261965655827548
"BAM1708","BAM2166",0.255835156819839
"BAM1812","BAM2166",0.385548714233973
"BAM2096","BAM2166",0.304097771387491
"BAM2166","BAM2166",0
"BAM247","BAM2166",0.397797038642109
"BAM2574","BAM2166",0.282859200576161
"BAM2680","BAM2166",0.302844796543032
"BAM3154","BAM2166",0.400328587075575
"BAM3181","BAM2166",0.303358613217768
"BAM326","BAM2166",0.293544897223224
"BAM328","BAM2166",0.392238267148014
"BAM350","BAM2166",0.357252200535783
"BAM3690","BAM2166",0.402367941712204
"BAM4009","BAM2166",0.263570127504554
"BAM4054","BAM2166",0.306492109038737
"BAM4138","BAM2166",0.214363835216916
"BAM4168","BAM2166",0.259320175438597
"BAM4234","BAM2166",0.303674351585014
"BAM4254","BAM2166",0.304410701373825
"BAM4477","BAM2166",0.396489323199421
"BAM4496","BAM2166",0.398274622573688
"BAM4510","BAM2166",0.22057225642883
"BAM4521","BAM2166",0.170069267225665
"BAM4534","BAM2166",0.321234119782214
"BAM4797","BAM2166",0.273068669527897
"BAM491","BAM2166",0.357013410656035
"BAM4928","BAM2166",0.149800507798332
"BAM5110","BAM2166",0.3124773960217
"BAM56","BAM2166",0.185513005780347
"BAM5779","BAM2166",0.256190823015295
"BAM5850","BAM2166",0.324881430134987
"BAM6921","BAM2166",0.412020275162925
"BAM712","BAM2166",0.27995681899964
"BAM742","BAM2166",0.285843920145191
"BAM7429","BAM2166",0.397760115606936
"BAM7449","BAM2166",0.318098720292505
"BAM747","BAM2166",0.280888728323699
"BAM759","BAM2166",0.313714285714286
"BAM766","BAM2166",0.282719650018228
"BAM807","BAM2166",0.253260869565217
"BAM811","BAM2166",0.395344640923854
"BAM812","BAM2166",0.294416243654822
"BAM819","BAM2166",0.305907937658572
"BAM8296","BAM2166",0.406733885487937
"BAM8305","BAM2166",0.413486005089059
"BAM8315","BAM2166",0.241090909090909
"BAM8364","BAM2166",0.273878437047757
"BAMAWPYAN","BAM2166",0.1816029143898
"BENAMURI","BAM2166",0.299494219653179
"BLACKGORA","BAM2166",0.297772988505747
"CGR1656","BAM2166",0.398302023121387
"CGR1679","BAM2166",0.297297297297297
"CGR2012","BAM2166",0.301699204627621
"CO18","BAM2166",0.288793103448276
"CRDHAN-204","BAM2166",0.316985214569059
"CR143-2-2","BAM2166",0.405899384726746
"CR262-4","BAM2166",0.402020931071815
"CROSSA","BAM2166",0.29960460100647
"DULAR","BAM2166",0.29322897706589
"EYPO","BAM2166",0.350515463917526
"EYPO-2","BAM2166",0.294160057678443
"FULKATI","BAM2166",0.321793002915452
"Ghanteswari","BAM2166",0.400432120993878
"GHATIKAMMANANGARHAR","BAM2166",0.297093649085038
"GotrabiDhan","BAM2166",0.398485394879192
"GP-145-37","BAM2166",0.296835670622078
"GP-145-51","BAM2166",0.396745027124774
"HARBHOONDI","BAM2166",0.311868686868687
"HongZuiEr","BAM2166",0.397240377632535
"IndrabaruniDhan","BAM2166",0.410694994598488
"IR74371-54-1-1","BAM2166",0.400107991360691
"IR77298-14-1-2-10","BAM2166",0.406659388646288
"IR77298-5-6-18","BAM2166",0.40812274368231
"IR83383-B-B-129-4","BAM2166",0.400795084929527
"IR83388-B-B108-3","BAM2166",0.397903867003975
"IR87707-445-B-B","BAM2166",0.401978417266187
"IR87707-446-B-B","BAM2166",0.413654618473896
"IRROEPYO","BAM2166",0.232566765578635
"KALINGA-1","BAM2166",0.402888086642599
"KANGRO","BAM2166",0.289426523297491
"KHAODAWTAI","BAM2166",0.298515568428675
"MANDRIRAVINA","BAM2166",0.288613505747126
"MAUDAMANI","BAM2166",0.305615942028985
"MOROBEREKAN","BAM2166",0.369420877904832
"MTU1010","BAM2166",0.405831220572256
"MTU9","BAM2166",0.29127613554434
"NERICA-L-26","BAM2166",0.413517441860465
"NERICA-L-42","BAM2166",0.414563806777217
"NERICA-L-44","BAM2166",0.408207343412527
"PARIJAT","BAM2166",0.407889974665219
"Patchaiperumal","BAM2166",0.385487936622254
"PEH-KUH-TSAO-TU","BAM2166",0.289644012944984
"PMK-2","BAM2166",0.387090974469615
"PRASAD-1","BAM2166",0.290899241603467
"PUSASUGANDH5","BAM2166",0.384504504504504
"PUSA1121","BAM2166",0.357064220183486
"Pusa1121-SN12","BAM2166",0.358118081180812
"PUSA44","BAM2166",0.40950976778474
"PUSABASMATI6","BAM2166",0.27987649836542
"PUSASUGANDH2","BAM2166",0.319064748201439
"RASI","BAM2166",0.401340282948622
"RKVY-104","BAM2166",0.281477438136827
"RKVY-143","BAM2166",0.391609650702197
"RKVY-28","BAM2166",0.309454545454545
"R-RF-44","BAM2166",0.411030741410488
"RRF-78","BAM2166",0.362106406080347
"Sadabahar","BAM2166",0.294862518089725
"SAFRI-17","BAM2166",0.305737109658678
"SAHBHAGIDHAN","BAM2166",0.403616636528029
"SATABHAMA","BAM2166",0.309661139149243
"SERATOES","BAM2166",0.326422018348624
"SERETY","BAM2166",0.28794964028777
"SHAKU","BAM2166",0.292234848484848
"SR1-3-1","BAM2166",0.295586107091172
"SUWEON","BAM2166",0.226757369614512
"SWARNA","BAM2166",0.415272727272727
"VANAPRAVA","BAM2166",0.316125501641737
"VANDANA","BAM2166",0.381636363636364
"Wayrarem","BAM2166",0.402386117136659
"281785","BAM247",0.302425106990014
"282803","BAM247",0.201521585279547
"299554","BAM247",0.229552889858233
"356457","BAM247",0.180794934927893
"376579","BAM247",0.342720510095643
"376851","BAM247",0.335596854896354
"377448","BAM247",0.233689839572192
"377705","BAM247",0.196883852691218
"384190","BAM247",0.416991841078397
"426049","BAM247",0.179668196258383
"438644","BAM247",0.204529243937232
"ADAYSEL","BAM247",0.275466284074605
"AbhayaXDagadesi","BAM247",0.213094393186657
"ABHISEK","BAM247",0.32399143163156
"ABOR-A-1","BAM247",0.20821479374111
"ANJALI","BAM247",0.309667138810198
"Annada","BAM247",0.441910192444761
"Apo","BAM247",0.251063829787234
"ARC10319","BAM247",0.239021777936451
"ARC12071","BAM247",0.321516754850088
"ARNAPURNA","BAM247",0.310515172900494
"ASD16","BAM247",0.30952380952381
"AUS257","BAM247",0.339700107104606
"BAKAL","BAM247",0.319359481827996
"BAM1057","BAM247",0.317676586590176
"BAM1098","BAM247",0.317790530846485
"BAM1659","BAM247",0.332734459216673
"BAM1689","BAM247",0.31635581061693
"BAM1708","BAM247",0.315591397849462
"BAM1812","BAM247",0.239153627311522
"BAM2096","BAM247",0.338287331917905
"BAM2166","BAM247",0.397797038642109
"BAM247","BAM247",0
"BAM2574","BAM247",0.33635072772453
"BAM2680","BAM247",0.295180722891566
"BAM3154","BAM247",0.217898134863702
"BAM3181","BAM247",0.328952042628774
"BAM326","BAM247",0.32753108348135
"BAM328","BAM247",0.234148069429685
"BAM350","BAM247",0.267043314500942
"BAM3690","BAM247",0.216738197424893
"BAM4009","BAM247",0.33345259391771
"BAM4054","BAM247",0.300635144671842
"BAM4138","BAM247",0.427905308464849
"BAM4168","BAM247",0.380266474612892
"BAM4234","BAM247",0.310767590618337
"BAM4254","BAM247",0.310700319943121
"BAM4477","BAM247",0.202914001421464
"BAM4496","BAM247",0.223870056497175
"BAM4510","BAM247",0.410829163688349
"BAM4521","BAM247",0.411923631123919
"BAM4534","BAM247",0.326505165657285
"BAM4797","BAM247",0.33615520282187
"BAM491","BAM247",0.270521056388294
"BAM4928","BAM247",0.399213724088635
"BAM5110","BAM247",0.31661330487371
"BAM56","BAM247",0.405193881181074
"BAM5779","BAM247",0.401327592393254
"BAM5850","BAM247",0.3362594052311
"BAM6921","BAM247",0.224928876244666
"BAM712","BAM247",0.438407079646018
"BAM742","BAM247",0.438837375178317
"BAM7429","BAM247",0.239539007092199
"BAM7449","BAM247",0.325556353194544
"BAM747","BAM247",0.441835645677695
"BAM759","BAM247",0.264870931537598
"BAM766","BAM247",0.438262742282843
"BAM807","BAM247",0.399643493761141
"BAM811","BAM247",0.238112136266856
"BAM812","BAM247",0.332798001427552
"BAM819","BAM247",0.290121255349501
"BAM8296","BAM247",0.220629865534324
"BAM8305","BAM247",0.199678800856531
"BAM8315","BAM247",0.42274678111588
"BAM8364","BAM247",0.327156094084106
"BAMAWPYAN","BAM247",0.411880832735104
"BENAMURI","BAM247",0.326704545454545
"BLACKGORA","BAM247",0.314245316366207
"CGR1656","BAM247",0.227111426543648
"CGR1679","BAM247",0.335164835164835
"CGR2012","BAM247",0.337122557726465
"CO18","BAM247",0.321832979476292
"CRDHAN-204","BAM247",0.322454771195459
"CR143-2-2","BAM247",0.250355618776671
"CR262-4","BAM247",0.25070821529745
"CROSSA","BAM247",0.331093031482137
"DULAR","BAM247",0.326950608446671
"EYPO","BAM247",0.247742867461177
"EYPO-2","BAM247",0.307842441447835
"FULKATI","BAM247",0.327777777777778
"Ghanteswari","BAM247",0.209454674220963
"GHATIKAMMANANGARHAR","BAM247",0.305545743553515
"GotrabiDhan","BAM247",0.038881069669247
"GP-145-37","BAM247",0.333864118895966
"GP-145-51","BAM247",0.240063875088715
"HARBHOONDI","BAM247",0.335701598579041
"HongZuiEr","BAM247",0.210845522654299
"IndrabaruniDhan","BAM247",0.20859872611465
"IR74371-54-1-1","BAM247",0.248584571832979
"IR77298-14-1-2-10","BAM247",0.2310443490701
"IR77298-5-6-18","BAM247",0.215272856130404
"IR83383-B-B-129-4","BAM247",0.213600852272727
"IR83388-B-B108-3","BAM247",0.221000354735722
"IR87707-445-B-B","BAM247",0.211382113821138
"IR87707-446-B-B","BAM247",0.211234745154343
"IRROEPYO","BAM247",0.38485401459854
"KALINGA-1","BAM247",0.204182913860333
"KANGRO","BAM247",0.319591261451727
"KHAODAWTAI","BAM247",0.315686274509804
"MANDRIRAVINA","BAM247",0.322552138564864
"MAUDAMANI","BAM247",0.31945926716471
"MOROBEREKAN","BAM247",0.366401158580739
"MTU1010","BAM247",0.201564166370423
"MTU9","BAM247",0.324769666902906
"NERICA-L-26","BAM247",0.236428571428571
"NERICA-L-42","BAM247",0.238837703756201
"NERICA-L-44","BAM247",0.210805084745763
"PARIJAT","BAM247",0.219005328596803
"Patchaiperumal","BAM247",0.23824673029339
"PEH-KUH-TSAO-TU","BAM247",0.319194061505832
"PMK-2","BAM247",0.209893992932862
"PRASAD-1","BAM247",0.308374733853797
"PUSASUGANDH5","BAM247",0.238499646142958
"PUSA1121","BAM247",0.310151734104046
"Pusa1121-SN12","BAM247",0.299492385786802
"PUSA44","BAM247",0.182842602689931
"PUSABASMATI6","BAM247",0.359369401648155
"PUSASUGANDH2","BAM247",0.306753889674682
"RASI","BAM247",0.222567666422824
"RKVY-104","BAM247",0.332738307747233
"RKVY-143","BAM247",0.233097345132743
"RKVY-28","BAM247",0.318409742120344
"R-RF-44","BAM247",0.218672346467874
"RRF-78","BAM247",0.222321110715557
"Sadabahar","BAM247",0.326868327402135
